,Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1488,2023-10-23,1966.802490234375,1968.4207763671875,1954.255126953125,1957.67431640625,10064804,0.0,0.0
1489,2023-10-24,1957.4708251953125,1964.638916015625,1945.0653076171875,1955.3333740234375,12211048,0.0,0.0
1490,2023-10-25,1955.1983642578125,1966.5211181640625,1950.6365966796875,1962.5706787109375,8956610,0.0,0.0
1491,2023-10-26,1962.6156005859375,1970.4344482421875,1955.7474365234375,1965.8809814453125,9145714,0.0,0.0
1492,2023-10-27,1965.8590087890625,1991.4215087890625,1962.6165771484375,1988.1348876953125,13170136,0.0,0.0
1493,2023-10-28,1988.125732421875,1992.2713623046875,1985.2799072265625,1988.619140625,4725812,0.0,0.0
1494,2023-10-29,1988.5460205078125,1990.5240478515625,1977.3726806640625,1982.576904296875,8830641,0.0,0.0
1495,2023-10-30,1982.5570068359375,1987.1854248046875,1974.782958984375,1977.963623046875,6090989,0.0,0.0
1496,2023-10-31,1978.0714111328125,1984.953125,1968.5660400390625,1969.4207763671875,5829288,0.0,0.0
1497,2023-11-01,1969.3819580078125,1969.9237060546875,1957.6278076171875,1966.5006103515625,9253172,0.0,0.0
1498,2023-11-02,1966.54443359375,1967.099609375,1959.69873046875,1962.2926025390625,9171719,0.0,0.0
1499,2023-11-03,1962.2015380859375,1977.80126953125,1959.3809814453125,1972.825927734375,6859827,0.0,0.0
1500,2023-11-04,1972.9886474609375,1974.284912109375,1962.711669921875,1967.5679931640625,5328774,0.0,0.0
1501,2023-11-05,1968.3084716796875,1973.700927734375,1956.385986328125,1959.6259765625,8708149,0.0,0.0
1502,2023-11-06,1959.6170654296875,1966.1689453125,1955.205322265625,1956.6746826171875,5809219,0.0,0.0
1503,2023-11-07,1956.6346435546875,1957.3958740234375,1943.618896484375,1947.7508544921875,8271604,0.0,0.0
1504,2023-11-08,1947.963623046875,1949.91748046875,1930.767578125,1931.407958984375,7156070,0.0,0.0
1505,2023-11-09,1931.3203125,1947.04541015625,1928.3140869140625,1945.7989501953125,12974604,0.0,0.0
1506,2023-11-10,1945.3953857421875,1945.3953857421875,1922.602783203125,1924.3724365234375,9265684,0.0,0.0
1507,2023-11-11,1924.228271484375,1926.1417236328125,1914.031494140625,1920.5791015625,5653212,0.0,0.0
1508,2023-11-12,1920.615478515625,1921.6405029296875,1915.109375,1918.841552734375,4581685,0.0,0.0
1509,2023-11-13,1919.0360107421875,1938.2860107421875,1914.741455078125,1930.8404541015625,8151645,0.0,0.0
1510,2023-11-14,1930.4075927734375,1950.1629638671875,1926.4932861328125,1941.369873046875,8913657,0.0,0.0
1511,2023-11-15,1940.8629150390625,1955.728759765625,1937.8736572265625,1943.261474609375,7622473,0.0,0.0
1512,2023-11-16,1943.3013916015625,1965.3892822265625,1938.6358642578125,1959.0963134765625,8975854,0.0,0.0
1513,2023-11-17,1959.153564453125,1972.904296875,1959.153564453125,1967.7991943359375,7551160,0.0,0.0
1514,2023-11-18,1967.9234619140625,1969.065185546875,1960.3446044921875,1962.080322265625,4682209,0.0,0.0
1515,2023-11-19,1962.1278076171875,1965.8646240234375,1959.794189453125,1962.2410888671875,4416330,0.0,0.0
1516,2023-11-20,1960.9400634765625,1966.0157470703125,1951.7882080078125,1960.43896484375,6657956,0.0,0.0
1517,2023-11-21,1960.44189453125,1988.7264404296875,1960.27685546875,1978.9320068359375,13527811,0.0,0.0
1518,2023-11-22,1978.7158203125,1987.33642578125,1975.0855712890625,1981.665771484375,7873454,0.0,0.0
1519,2023-11-23,1981.550048828125,1985.854248046875,1978.1429443359375,1979.65576171875,6171428,0.0,0.0
1520,2023-11-24,1979.618408203125,1988.3115234375,1978.80859375,1985.716552734375,5706459,0.0,0.0
1521,2023-11-25,1985.3350830078125,1989.2298583984375,1979.58544921875,1983.8438720703125,5119936,0.0,0.0
1522,2023-11-26,1983.84765625,1985.962158203125,1981.1353759765625,1984.4180908203125,4157654,0.0,0.0
1523,2023-11-27,1983.9609375,1999.426025390625,1983.060791015625,1999.215087890625,8192367,0.0,0.0
1524,2023-11-28,1999.2681884765625,2026.1160888671875,1995.936279296875,2022.2247314453125,8019805,0.0,0.0
1525,2023-11-29,2022.5928955078125,2029.7730712890625,2018.9368896484375,2024.512451171875,6010363,0.0,0.0
1526,2023-11-30,2024.5560302734375,2027.4495849609375,2017.8057861328125,2021.532470703125,5315412,0.0,0.0
1527,2023-12-01,2021.5870361328125,2053.505859375,2020.6466064453125,2049.712646484375,11068483,0.0,0.0
1528,2023-12-02,2049.638671875,2051.9609375,2040.94189453125,2044.9818115234375,6987040,0.0,0.0
1529,2023-12-03,2044.8790283203125,2086.122802734375,2041.134765625,2085.33837890625,8307663,0.0,0.0
1530,2023-12-04,2084.879638671875,2084.879638671875,2018.2783203125,2024.70703125,14395164,0.0,0.0
1531,2023-12-05,2024.729736328125,2029.7171630859375,2010.1898193359375,2012.989013671875,8033406,0.0,0.0
1532,2023-12-06,2013.22607421875,2018.6629638671875,2005.46728515625,2007.3502197265625,8285075,0.0,0.0
1533,2023-12-07,2007.608642578125,2023.7640380859375,2007.1875,2018.133056640625,7836239,0.0,0.0
1534,2023-12-08,2018.1844482421875,2023.47607421875,1994.1334228515625,2003.5435791015625,11094288,0.0,0.0
1535,2023-12-09,2003.601318359375,2008.9439697265625,1985.024169921875,1993.9033203125,11259848,0.0,0.0
1536,2023-12-10,1993.478271484375,1997.3729248046875,1984.693115234375,1989.839599609375,5622754,0.0,0.0
1537,2023-12-11,1989.926025390625,1990.2874755859375,1966.3221435546875,1968.80029296875,12605975,0.0,0.0
1538,2023-12-12,1968.652587890625,1977.5369873046875,1961.458251953125,1964.0367431640625,7664574,0.0,0.0
1539,2023-12-13,1964.437255859375,2007.2064208984375,1954.8131103515625,2007.1566162109375,7896226,0.0,0.0
1540,2023-12-14,2007.08251953125,2025.391845703125,2007.08251953125,2017.1439208984375,8110226,0.0,0.0
1541,2023-12-15,2017.7655029296875,2020.742431640625,2002.92529296875,2003.3297119140625,5297279,0.0,0.0
1542,2023-12-16,2003.3812255859375,2005.757080078125,1991.9058837890625,1994.015380859375,3967134,0.0,0.0
1543,2023-12-17,1994.3507080078125,1999.659912109375,1989.9080810546875,1995.436279296875,4457889,0.0,0.0
1544,2023-12-18,1995.2784423828125,2017.41748046875,1994.0040283203125,2010.926025390625,7227363,0.0,0.0
1545,2023-12-19,2010.920654296875,2026.475830078125,2005.31982421875,2021.2349853515625,6918378,0.0,0.0
1546,2023-12-20,2021.7529296875,2025.917236328125,2008.383544921875,2013.08251953125,5112302,0.0,0.0
1547,2023-12-21,2013.14306640625,2030.2069091796875,2012.0836181640625,2029.20263671875,8611370,0.0,0.0
1548,2023-12-22,2029.1671142578125,2046.8975830078125,2026.4483642578125,2029.1270751953125,6828286,0.0,0.0
1549,2023-12-23,2029.2030029296875,2036.1544189453125,2026.1611328125,2028.609130859375,4414009,0.0,0.0
1550,2023-12-24,2028.5128173828125,2032.2103271484375,2025.2291259765625,2029.48828125,4119748,0.0,0.0
1551,2023-12-25,2029.57763671875,2031.2379150390625,2021.4986572265625,2030.7337646484375,4978160,0.0,0.0
1552,2023-12-26,2030.937255859375,2037.283203125,2025.9490966796875,2036.1387939453125,7543215,0.0,0.0
1553,2023-12-27,2036.144775390625,2054.588134765625,2034.4095458984375,2053.206787109375,6682344,0.0,0.0
1554,2023-12-28,2053.385986328125,2067.09521484375,2044.388916015625,2049.714111328125,6233705,0.0,0.0
1555,2023-12-29,2049.6279296875,2055.0859375,2033.0718994140625,2037.5982666015625,8255427,0.0,0.0
1556,2023-12-30,2037.6103515625,2040.1180419921875,2027.7530517578125,2027.9488525390625,5116786,0.0,0.0
1557,2023-12-31,2027.7679443359375,2032.1314697265625,2026.4171142578125,2026.4564208984375,4504379,0.0,0.0
1558,2024-01-01,2026.702392578125,2035.1746826171875,2026.374267578125,2031.2996826171875,4289005,0.0,0.0
1559,2024-01-02,2031.4375,2047.137451171875,2031.0504150390625,2033.2503662109375,8028763,0.0,0.0
1560,2024-01-03,2033.27392578125,2039.8211669921875,2003.5411376953125,2018.0245361328125,9788367,0.0,0.0
1561,2024-01-04,2018.0240478515625,2027.724853515625,2016.8043212890625,2022.7568359375,5861386,0.0,0.0
1562,2024-01-05,2022.572265625,2035.1314697265625,2016.7271728515625,2022.3746337890625,6140875,0.0,0.0
1563,2024-01-06,2022.070556640625,2023.587158203125,2013.6900634765625,2017.7581787109375,3961825,0.0,0.0
1564,2024-01-07,2017.725830078125,2021.10546875,2012.361083984375,2015.5103759765625,3554072,0.0,0.0
1565,2024-01-08,2015.438720703125,2019.388671875,2006.2147216796875,2008.7642822265625,8007905,0.0,0.0
1566,2024-01-09,2008.6337890625,2019.724365234375,2008.6337890625,2013.1192626953125,6216441,0.0,0.0
1567,2024-01-10,2013.1351318359375,2023.844482421875,1997.7891845703125,2000.6668701171875,14320457,0.0,0.0
1568,2024-01-11,2000.8231201171875,2013.686279296875,1991.5938720703125,2013.6439208984375,14273850,0.0,0.0
1569,2024-01-12,2013.4437255859375,2031.22802734375,2005.1275634765625,2022.52197265625,11410826,0.0,0.0
1570,2024-01-13,2022.5401611328125,2024.9493408203125,2018.205810546875,2019.2640380859375,5759627,0.0,0.0
1571,2024-01-14,2019.267822265625,2022.754638671875,2015.2789306640625,2019.943603515625,4073477,0.0,0.0
1572,2024-01-15,2019.1422119140625,2044.1187744140625,2019.1422119140625,2038.7811279296875,7120516,0.0,0.0
1573,2024-01-16,2038.503173828125,2040.8463134765625,2014.37744140625,2017.2049560546875,4972351,0.0,0.0
1574,2024-01-17,2017.1383056640625,2020.9688720703125,1999.7578125,2003.4840087890625,5566316,0.0,0.0
1575,2024-01-18,2003.7100830078125,2014.1219482421875,2001.940185546875,2013.674072265625,6073340,0.0,0.0
1576,2024-01-19,2013.8038330078125,2020.308349609375,2007.2044677734375,2010.4566650390625,6582468,0.0,0.0
1577,2024-01-20,2010.1072998046875,2013.691650390625,2006.4697265625,2011.6358642578125,3312812,0.0,0.0
1578,2024-01-21,2011.67822265625,2012.9315185546875,2005.9656982421875,2006.8359375,3766999,0.0,0.0
1579,2024-01-22,2007.00146484375,2009.853515625,1998.195556640625,1998.9501953125,7260551,0.0,0.0
1580,2024-01-23,1998.9501953125,2012.1949462890625,1998.4317626953125,2008.2857666015625,6122015,0.0,0.0
1581,2024-01-24,2008.3072509765625,2013.8231201171875,1999.5458984375,2003.419677734375,4619465,0.0,0.0
1582,2024-01-25,2003.4190673828125,2008.8414306640625,1995.5889892578125,2003.24560546875,5484019,0.0,0.0
1583,2024-01-26,2003.2515869140625,2008.2625732421875,1998.23388671875,1998.927734375,4969027,0.0,0.0
1584,2024-01-27,1998.8797607421875,2002.55322265625,1996.5162353515625,1998.884521484375,4150218,0.0,0.0
1585,2024-01-28,1998.696044921875,2007.169921875,1997.3837890625,2006.891845703125,4615480,0.0,0.0
1586,2024-01-29,2006.9195556640625,2015.0474853515625,2003.0863037109375,2009.04150390625,8424836,0.0,0.0
1587,2024-01-30,2009.0458984375,2015.3223876953125,2003.7254638671875,2015.3223876953125,8519666,0.0,0.0
1588,2024-01-31,2014.926513671875,2033.8184814453125,2012.38134765625,2019.1053466796875,8985921,0.0,0.0
1589,2024-02-01,2018.734619140625,2042.262451171875,2016.176513671875,2035.1259765625,6014557,0.0,0.0
1590,2024-02-02,2035.0982666015625,2037.147216796875,2016.7481689453125,2023.729248046875,4917478,0.0,0.0
1591,2024-02-03,2023.559814453125,2027.2286376953125,2018.7235107421875,2019.3955078125,3090358,0.0,0.0
1592,2024-02-04,2019.421142578125,2022.145263671875,2016.3282470703125,2019.2515869140625,4232769,0.0,0.0
1593,2024-02-05,2019.215576171875,2019.6016845703125,2002.3306884765625,2004.479736328125,4545030,0.0,0.0
1594,2024-02-06,2004.5155029296875,2021.7996826171875,2003.76171875,2016.6729736328125,4307959,0.0,0.0
1595,2024-02-07,2016.64208984375,2022.4461669921875,2011.3033447265625,2015.4307861328125,5807315,0.0,0.0
1596,2024-02-08,2015.806396484375,2017.2899169921875,2007.2552490234375,2010.811279296875,8401669,0.0,0.0
1597,2024-02-09,2011.306640625,2014.263427734375,2002.9398193359375,2003.1251220703125,10984246,0.0,0.0
1598,2024-02-10,2003.6290283203125,2008.4588623046875,1998.006103515625,2000.7177734375,6741632,0.0,0.0
1599,2024-02-11,2000.6241455078125,2005.500244140625,1997.20166015625,2005.05810546875,4128472,0.0,0.0
1600,2024-02-12,2005.1546630859375,2007.6959228515625,1997.316650390625,2000.056640625,12457318,0.0,0.0
1601,2024-02-13,2000.5155029296875,2008.81640625,1983.3238525390625,1991.04638671875,7266747,0.0,0.0
1602,2024-02-14,1990.996826171875,1993.3023681640625,1976.6400146484375,1982.313232421875,9098243,0.0,0.0
1603,2024-02-15,1982.3260498046875,1988.7874755859375,1975.99560546875,1982.804443359375,7247245,0.0,0.0
1604,2024-02-16,1983.0509033203125,1991.7137451171875,1980.6170654296875,1987.6827392578125,7327593,0.0,0.0
1605,2024-02-17,1987.6826171875,1992.1378173828125,1986.0093994140625,1988.71240234375,5348225,0.0,0.0
1606,2024-02-18,1988.7586669921875,1991.5048828125,1985.103515625,1991.33740234375,5704784,0.0,0.0
1607,2024-02-19,1991.507080078125,1998.9046630859375,1988.8939208984375,1989.1495361328125,7438950,0.0,0.0
1608,2024-02-20,1989.1614990234375,2007.67333984375,1988.2879638671875,2003.4251708984375,8343094,0.0,0.0
1609,2024-02-21,2003.38720703125,2008.1480712890625,2000.3826904296875,2002.6746826171875,6309840,0.0,0.0
1610,2024-02-22,2002.8629150390625,2007.96240234375,1996.554443359375,2000.1544189453125,7163863,0.0,0.0
1611,2024-02-23,2000.006591796875,2013.2646484375,1994.6705322265625,2008.475341796875,6912122,0.0,0.0
1612,2024-02-24,2008.4674072265625,2010.363037109375,2005.8677978515625,2006.6251220703125,3440889,0.0,0.0
1613,2024-02-25,2006.62939453125,2010.0196533203125,1999.256103515625,2007.370849609375,4181105,0.0,0.0
1614,2024-02-26,2007.1383056640625,2011.8270263671875,2003.2203369140625,2006.23046875,8520683,0.0,0.0
1615,2024-02-27,2006.236572265625,2009.0240478515625,2001.85791015625,2004.7376708984375,9900768,0.0,0.0
1616,2024-02-28,2004.75244140625,2021.0167236328125,2002.2305908203125,2019.9144287109375,15753176,0.0,0.0
1617,2024-02-29,2019.830322265625,2025.6409912109375,1992.66943359375,1995.5350341796875,16329689,0.0,0.0
1618,2024-03-01,1996.3333740234375,2035.18115234375,1996.3333740234375,2023.880859375,26570241,0.0,0.0
1619,2024-03-02,2023.5789794921875,2034.7882080078125,2020.36474609375,2030.919677734375,8927936,0.0,0.0
1620,2024-03-03,2030.82666015625,2037.776123046875,2018.0166015625,2024.628662109375,12478973,0.0,0.0
1621,2024-03-04,2024.9013671875,2075.336181640625,2010.4482421875,2068.941650390625,27159991,0.0,0.0
1622,2024-03-05,2068.918701171875,2094.168212890625,2062.063232421875,2093.193603515625,34485732,0.0,0.0
1623,2024-03-06,2093.168212890625,2117.808837890625,2089.38623046875,2111.3291015625,19225908,0.0,0.0
1624,2024-03-07,2111.3291015625,2139.118408203125,2111.097412109375,2133.302490234375,16907913,0.0,0.0
1625,2024-03-08,2133.287109375,2164.947021484375,2126.209228515625,2135.247314453125,14430253,0.0,0.0
1626,2024-03-09,2135.247314453125,2143.625,2131.6279296875,2133.599365234375,8536686,0.0,0.0
1627,2024-03-10,2133.601318359375,2140.946044921875,2124.643310546875,2140.946044921875,10003006,0.0,0.0
1628,2024-03-11,2140.95654296875,2168.923828125,2133.090576171875,2159.764404296875,13398293,0.0,0.0
1629,2024-03-12,2159.764404296875,2162.507568359375,2135.066650390625,2144.093994140625,12560179,0.0,0.0
1630,2024-03-13,2144.093994140625,2162.856689453125,2139.90673828125,2154.377685546875,8748570,0.0,0.0
1631,2024-03-14,2154.385986328125,2159.527099609375,2138.873046875,2144.03173828125,11155268,0.0,0.0
1632,2024-03-15,2144.03173828125,2151.21435546875,2124.753662109375,2135.151123046875,15083098,0.0,0.0
1633,2024-03-16,2135.151123046875,2137.414794921875,2109.298828125,2120.2177734375,10822539,0.0,0.0
1634,2024-03-17,2120.2177734375,2126.75732421875,2109.86376953125,2120.375732421875,9416852,0.0,0.0
1635,2024-03-18,2120.375732421875,2142.164306640625,2117.033935546875,2142.11181640625,9956132,0.0,0.0
1636,2024-03-19,2142.11181640625,2144.44091796875,2126.484130859375,2131.596923828125,16887655,0.0,0.0
1637,2024-03-20,2131.596923828125,2189.258056640625,2128.00439453125,2184.35302734375,18383549,0.0,0.0
1638,2024-03-21,2184.35302734375,2197.18310546875,2158.487548828125,2173.56591796875,11737337,0.0,0.0
1639,2024-03-22,2173.514404296875,2178.68701171875,2143.612060546875,2150.17041015625,8906041,0.0,0.0
1640,2024-03-23,2150.17041015625,2160.72412109375,2144.875244140625,2148.237060546875,4863553,0.0,0.0
1641,2024-03-24,2148.237060546875,2162.3154296875,2141.049560546875,2158.837646484375,5402318,0.0,0.0
1642,2024-03-25,2158.837646484375,2178.149658203125,2151.500244140625,2167.076171875,9925125,0.0,0.0
1643,2024-03-26,2167.076171875,2182.0439453125,2159.278564453125,2164.538330078125,8401743,0.0,0.0
1644,2024-03-27,2164.538330078125,2174.62939453125,2159.306884765625,2168.571044921875,7882899,0.0,0.0
1645,2024-03-28,2168.6298828125,2216.482421875,2164.29541015625,2213.7548828125,9068605,0.0,0.0
1646,2024-03-29,2213.7548828125,2218.32958984375,2203.0517578125,2217.904541015625,5199364,0.0,0.0
1647,2024-03-30,2217.904541015625,2221.425048828125,2204.255126953125,2208.1025390625,4231615,0.0,0.0
1648,2024-03-31,2208.1025390625,2221.1142578125,2205.92041015625,2220.93115234375,4139438,0.0,0.0
1649,2024-04-01,2220.925537109375,2243.82373046875,2213.699951171875,2233.73828125,7866554,0.0,0.0
1650,2024-04-02,2233.73828125,2265.95947265625,2228.033203125,2262.97705078125,12756789,0.0,0.0
1651,2024-04-03,2262.97705078125,2316.331298828125,2254.294677734375,2300.30419921875,17072201,0.0,0.0
1652,2024-04-04,2300.30419921875,2301.0576171875,2270.5224609375,2270.65478515625,10166068,0.0,0.0
1653,2024-04-05,2270.549560546875,2321.208740234375,2250.823486328125,2317.159912109375,11870910,0.0,0.0
1654,2024-04-06,2317.159912109375,2317.342529296875,2302.1298828125,2303.8662109375,6409043,0.0,0.0
1655,2024-04-07,2303.8662109375,2311.24853515625,2286.477294921875,2289.18701171875,7751433,0.0,0.0
1656,2024-04-08,2289.18701171875,2326.658447265625,2286.1748046875,2319.349609375,9481568,0.0,0.0
1657,2024-04-09,2319.23974609375,2347.504638671875,2317.2763671875,2332.94140625,10116827,0.0,0.0
1658,2024-04-10,2332.94140625,2340.181640625,2305.232666015625,2323.704345703125,11093143,0.0,0.0
1659,2024-04-11,2323.704345703125,2367.43310546875,2318.196044921875,2365.912353515625,7555339,0.0,0.0
1660,2024-04-12,2365.912353515625,2425.041015625,2317.42431640625,2358.375,26962985,0.0,0.0
1661,2024-04-13,2358.375,3097.8984375,2348.902099609375,2447.331298828125,127262590,0.0,0.0
1662,2024-04-14,2447.331298828125,2505.652587890625,2378.574951171875,2394.861083984375,64838315,0.0,0.0
1663,2024-04-15,2394.861083984375,2474.654052734375,2343.49365234375,2436.097900390625,41103034,0.0,0.0
1664,2024-04-16,2436.097900390625,2448.770263671875,2387.126953125,2402.253662109375,30650588,0.0,0.0
1665,2024-04-17,2402.250732421875,2417.839599609375,2385.270751953125,2395.954833984375,16653096,0.0,0.0
1666,2024-04-18,2395.954833984375,2405.699951171875,2385.30615234375,2387.431884765625,11033988,0.0,0.0
1667,2024-04-19,2387.431884765625,2464.35498046875,2384.5791015625,2398.142822265625,29624194,0.0,0.0
1668,2024-04-20,2398.148681640625,2403.981201171875,2384.554931640625,2390.1728515625,12505202,0.0,0.0
1669,2024-04-21,2390.1728515625,2392.481689453125,2373.680419921875,2376.44140625,8187865,0.0,0.0
1670,2024-04-22,2376.409912109375,2382.37548828125,2314.656494140625,2323.06298828125,12224399,0.0,0.0
1671,2024-04-23,2323.06298828125,2331.263916015625,2288.4189453125,2309.41650390625,12443466,0.0,0.0
1672,2024-04-24,2309.41650390625,2317.632568359375,2294.02099609375,2295.919921875,9016022,0.0,0.0
1673,2024-04-25,2295.966796875,2335.80908203125,2293.449462890625,2326.024169921875,11301857,0.0,0.0
1674,2024-04-26,2326.024169921875,2345.99658203125,2321.19287109375,2343.39599609375,6774308,0.0,0.0
1675,2024-04-27,2343.39599609375,2365.890380859375,2331.884521484375,2356.54443359375,7144834,0.0,0.0
1676,2024-04-28,2356.54443359375,2373.65380859375,2348.2099609375,2352.764404296875,6355005,0.0,0.0
1677,2024-04-29,2352.764404296875,2357.717529296875,2332.475830078125,2344.9501953125,6674014,0.0,0.0
1678,2024-04-30,2344.96337890625,2352.87744140625,2285.727783203125,2299.805908203125,10159561,0.0,0.0
1679,2024-05-01,2299.805908203125,2316.08935546875,2279.639404296875,2307.3134765625,12054325,0.0,0.0
1680,2024-05-02,2307.3134765625,2308.1162109375,2281.209228515625,2293.1484375,7009872,0.0,0.0
1681,2024-05-03,2293.1484375,2301.162109375,2282.897216796875,2289.556640625,8237612,0.0,0.0
1682,2024-05-04,2289.556640625,2291.952880859375,2279.278076171875,2287.263916015625,6655639,0.0,0.0
1683,2024-05-05,2287.263916015625,2289.06494140625,2275.605224609375,2286.947509765625,3980809,0.0,0.0
1684,2024-05-06,2286.94580078125,2310.61669921875,2285.162841796875,2303.567138671875,9047413,0.0,0.0
1685,2024-05-07,2303.567138671875,2308.76220703125,2287.15966796875,2289.5322265625,6457617,0.0,0.0
1686,2024-05-08,2289.5322265625,2305.524658203125,2283.754638671875,2295.371826171875,7663733,0.0,0.0
1687,2024-05-09,2295.371826171875,2340.555419921875,2287.40283203125,2338.6455078125,9145386,0.0,0.0
1688,2024-05-10,2338.6455078125,2357.283203125,2326.611328125,2331.592529296875,10340960,0.0,0.0
1689,2024-05-11,2331.592529296875,2349.672119140625,2328.99951171875,2337.66455078125,3527560,0.0,0.0
1690,2024-05-12,2337.659912109375,2344.13916015625,2336.013671875,2341.1708984375,2866757,0.0,0.0
1691,2024-05-13,2341.1708984375,2349.962890625,2319.943603515625,2320.77783203125,8112327,0.0,0.0
1692,2024-05-14,2320.95068359375,2342.507080078125,2319.95849609375,2339.515380859375,7297727,0.0,0.0
1693,2024-05-15,2339.515869140625,2385.84033203125,2336.671142578125,2380.7333984375,12710491,0.0,0.0
1694,2024-05-16,2380.802978515625,2387.583740234375,2355.904541015625,2361.763427734375,8145529,0.0,0.0
1695,2024-05-17,2361.763427734375,2395.7978515625,2358.568603515625,2390.864501953125,10764549,0.0,0.0
1696,2024-05-18,2390.864501953125,2392.66845703125,2382.724609375,2384.406494140625,4313563,0.0,0.0
1697,2024-05-19,2384.409912109375,2413.732421875,2379.253173828125,2404.990234375,11223939,0.0,0.0
1698,2024-05-20,2404.990234375,2425.587890625,2395.599609375,2413.0888671875,23655533,0.0,0.0
1699,2024-05-21,2412.828369140625,2421.826416015625,2400.031982421875,2406.47705078125,15403480,0.0,0.0
1700,2024-05-22,2406.477783203125,2412.13427734375,2372.48291015625,2383.259521484375,13028000,0.0,0.0
1701,2024-05-23,2383.259521484375,2386.0302734375,2332.146484375,2341.13134765625,16440211,0.0,0.0
1702,2024-05-24,2341.13134765625,2353.551025390625,2338.783935546875,2344.740966796875,13394599,0.0,0.0
1703,2024-05-25,2344.74755859375,2349.7255859375,2338.388427734375,2344.287353515625,4339023,0.0,0.0
1704,2024-05-26,2344.3125,2352.521484375,2341.41796875,2347.998046875,4108057,0.0,0.0
1705,2024-05-27,2347.998046875,2366.583251953125,2343.789306640625,2355.140625,8671203,0.0,0.0
1706,2024-05-28,2355.140625,2357.78515625,2334.12890625,2348.06396484375,10381492,0.0,0.0
1707,2024-05-29,2348.06396484375,2353.394287109375,2326.70458984375,2326.9912109375,7240947,0.0,0.0
1708,2024-05-30,2326.99169921875,2344.592041015625,2322.05908203125,2338.603515625,9161209,0.0,0.0
1709,2024-05-31,2338.603515625,2350.12548828125,2325.6708984375,2330.931640625,7954465,0.0,0.0
1710,2024-06-01,2330.931640625,2345.40234375,2326.952880859375,2342.4560546875,4816762,0.0,0.0
1711,2024-06-02,2342.4599609375,2346.793701171875,2332.453857421875,2332.491943359375,4942716,0.0,0.0
1712,2024-06-03,2332.50146484375,2350.969482421875,2325.400634765625,2346.189697265625,7772241,0.0,0.0
1713,2024-06-04,2346.181640625,2350.618408203125,2326.779052734375,2335.61279296875,7648659,0.0,0.0
1714,2024-06-05,2335.61279296875,2358.19140625,2332.436279296875,2358.10888671875,7142462,0.0,0.0
1715,2024-06-06,2358.10888671875,2366.574462890625,2355.384033203125,2363.8046875,6152302,0.0,0.0
1716,2024-06-07,2363.79296875,2368.318359375,2299.26953125,2306.594970703125,16450238,0.0,0.0
1717,2024-06-08,2306.17578125,2313.353759765625,2299.101318359375,2302.71728515625,3644185,0.0,0.0
1718,2024-06-09,2302.644775390625,2316.02197265625,2301.528564453125,2311.229248046875,4030400,0.0,0.0
1719,2024-06-10,2311.364501953125,2319.75830078125,2302.98486328125,2315.4013671875,4938014,0.0,0.0
1720,2024-06-11,2315.4794921875,2320.734130859375,2308.304443359375,2313.33447265625,7646414,0.0,0.0
1721,2024-06-12,2313.345458984375,2338.0361328125,2310.070556640625,2315.602783203125,9090840,0.0,0.0
1722,2024-06-13,2315.5966796875,2316.50537109375,2295.88330078125,2295.995361328125,5570408,0.0,0.0
1723,2024-06-14,2295.95556640625,2327.650146484375,2295.728759765625,2318.36474609375,7799566,0.0,0.0
1724,2024-06-15,2318.322998046875,2335.28076171875,2318.322998046875,2332.64892578125,3403092,0.0,0.0
1725,2024-06-16,2333.020751953125,2344.801025390625,2323.946044921875,2325.277099609375,4467967,0.0,0.0
1726,2024-06-17,2325.2587890625,2325.2587890625,2305.333251953125,2314.56103515625,4881115,0.0,0.0
1727,2024-06-18,2314.555419921875,2326.297119140625,2305.479736328125,2318.33642578125,7402287,0.0,0.0
1728,2024-06-19,2318.3134765625,2323.74169921875,2312.736328125,2317.881591796875,4131394,0.0,0.0
1729,2024-06-20,2317.881591796875,2344.8984375,2316.179931640625,2341.88037109375,5454236,0.0,0.0
1730,2024-06-21,2341.848876953125,2348.64794921875,2312.248046875,2319.721923828125,6365005,0.0,0.0
1731,2024-06-22,2319.698974609375,2323.453857421875,2316.31787109375,2316.939453125,2054862,0.0,0.0
1732,2024-06-23,2316.890380859375,2318.990966796875,2310.607666015625,2311.71337890625,2509661,0.0,0.0
1733,2024-06-24,2311.683349609375,2319.28662109375,2304.4384765625,2309.347412109375,9006535,0.0,0.0
1734,2024-06-25,2309.202392578125,2315.130859375,2300.109619140625,2301.913818359375,5934994,0.0,0.0
1735,2024-06-26,2302.146240234375,2304.9140625,2288.923828125,2291.6787109375,4466124,0.0,0.0
1736,2024-06-27,2291.41552734375,2313.187744140625,2288.72900390625,2305.677978515625,3831348,0.0,0.0
1737,2024-06-28,2305.76025390625,2315.227783203125,2303.78515625,2306.40283203125,3432799,0.0,0.0
1738,2024-06-29,2306.39990234375,2309.04052734375,2302.558349609375,2304.040283203125,1796226,0.0,0.0
1739,2024-06-30,2304.031494140625,2313.713623046875,2302.31103515625,2308.783447265625,2523902,0.0,0.0
1740,2024-07-01,2308.676025390625,2316.253662109375,2306.932373046875,2312.5146484375,4892489,0.0,0.0
1741,2024-07-02,2312.451904296875,2323.456787109375,2310.94384765625,2318.9248046875,3720763,0.0,0.0
1742,2024-07-03,2318.960205078125,2341.64453125,2313.705322265625,2339.2001953125,25497848,0.0,0.0
